Order ID,Status,Fulfilment,Sales Channel,ship-service-level,Qty,Amount,ship-city,ship-state,ship-postal-code,B2B,Date,Month,Year,Month-Year,Week,WeekTotal,Surge Status,Category
171-9858268-3809941,Shipped,Amazon,Amazon.in,Expedited,1,735,BHOPAL,MADHYA PRADESH,462030,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-4075588-9345164,Shipped,Amazon,Amazon.in,Expedited,1,735,Ahmedabad,Gujarat,380005,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-2283250-7246749,Shipped,Amazon,Amazon.in,Expedited,1,735,VISAKHAPATNAM,ANDHRA PRADESH,530012,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-5346017-5705948,Shipped,Amazon,Amazon.in,Expedited,1,735,NOIDA,UTTAR PRADESH,201301,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-7348658-8961915,Shipped,Amazon,Amazon.in,Expedited,1,735,JORHAT,ASSAM,785006,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-4451351-0425134,Shipped,Amazon,Amazon.in,Expedited,1,735,NEW DELHI,DELHI,110061,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-1022083-5443552,Shipped,Amazon,Amazon.in,Expedited,1,735,ATTINGAL,KERALA,695143,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-9238753-1521935,Shipped,Amazon,Amazon.in,Expedited,1,735,RANCHI,JHARKHAND,834009,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-3877298-7646710,Shipped,Amazon,Amazon.in,Expedited,1,735,VISAKHAPATNAM,ANDHRA PRADESH,530011,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-5978894-6821910,Shipped,Amazon,Amazon.in,Expedited,1,735,VISAKHAPATNAM,ANDHRA PRADESH,530011,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-0986635-2694702,Shipped,Amazon,Amazon.in,Expedited,1,735,WALAJAPET,TAMIL NADU,632513,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-3123201-2840330,Shipped,Amazon,Amazon.in,Expedited,1,735,DEHRADUN,UTTARAKHAND,248171,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-1436307-8555543,Shipped,Amazon,Amazon.in,Expedited,1,735,THIRUVANANTHAPURAM,KERALA,695002,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-3722057-7796359,Shipped,Amazon,Amazon.in,Expedited,1,735,JAIPUR,RAJASTHAN,302020,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-4799615-9852358,Shipped,Amazon,Amazon.in,Expedited,1,735,ZAIDPUR,UTTAR PRADESH,225414,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-6813349-6262730,Shipped,Amazon,Amazon.in,Expedited,1,735,KOLKATA,WEST BENGAL,700034,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-2320168-6870744,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600004,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-7360707-7728319,Shipped,Amazon,Amazon.in,Expedited,1,735,DEESA,Gujarat,385535,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-7780511-6872324,Shipped,Amazon,Amazon.in,Expedited,1,735,NEW DELHI,DELHI,110019,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-9712275-1600340,Shipped,Amazon,Amazon.in,Expedited,1,735,DEESA,Gujarat,385535,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-7171471-5185116,Shipped,Amazon,Amazon.in,Expedited,1,735,BETTIAH,BIHAR,845438,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-2274863-9408321,Shipped,Amazon,Amazon.in,Expedited,1,735,TIRUPATI,ANDHRA PRADESH,517501,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-5407890-6761960,Shipped,Amazon,Amazon.in,Expedited,1,735,RANGPO,SIKKIM,737132,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-1174585-0653955,Shipped,Amazon,Amazon.in,Expedited,1,735,bangalore,KARNATAKA,560083,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-1174585-0653955,Shipped,Amazon,Amazon.in,Expedited,1,735,bangalore,KARNATAKA,560083,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-3737996-9122768,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600086,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-5664489-4513952,Shipped,Amazon,Amazon.in,Expedited,1,735,TUMAKURU,KARNATAKA,572104,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-0866766-0663530,Shipped,Amazon,Amazon.in,Expedited,1,735,KUMTA,KARNATAKA,581330,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-1984696-9265162,Shipped,Amazon,Amazon.in,Expedited,1,735,JAIPUR,RAJASTHAN,302021,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-4274772-1661113,Shipped,Amazon,Amazon.in,Expedited,1,735,RUDRAPUR,UTTARAKHAND,263153,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-9232550-0929141,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600117,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-2143750-4015551,Shipped,Amazon,Amazon.in,Expedited,1,735,DAVANAGERE,KARNATAKA,577004,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-3919364-8835523,Shipped,Amazon,Amazon.in,Expedited,1,735,VADODARA,Gujarat,390022,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-9722477-9549908,Shipped,Amazon,Amazon.in,Expedited,1,735,CUTTACK,ODISHA,753001,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-3462272-2677957,Shipped,Amazon,Amazon.in,Expedited,1,735,LUDHIANA,PUNJAB,141001,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-9193457-2704348,Shipped,Amazon,Amazon.in,Expedited,1,735,MANDYA,KARNATAKA,571477,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-8345212-6892314,Shipped,Amazon,Amazon.in,Expedited,1,735,FARIDABAD,HARYANA,121008,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-0650552-2367548,Shipped,Amazon,Amazon.in,Expedited,1,735,DHARMAPURI,TAMIL NADU,636705,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-6095224-3500364,Shipped,Amazon,Amazon.in,Expedited,1,735,MADURAI,TAMIL NADU,625002,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-9892381-0781165,Shipped,Amazon,Amazon.in,Expedited,1,735,Chorao,Goa,403102,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-8734153-1870737,Shipped,Amazon,Amazon.in,Expedited,1,735,JAGDALPUR,CHHATTISGARH,494001,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-0574044-2412357,Shipped,Amazon,Amazon.in,Expedited,1,735,Anantnag,JAMMU & KASHMIR,192101,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-9469446-9887503,Shipped,Amazon,Amazon.in,Expedited,1,735,KIZHUVALAM KOONTHALLOOR,KERALA,695304,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-6708978-9077167,Shipped,Amazon,Amazon.in,Expedited,1,735,GURUGRAM,HARYANA,122001,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-4753863-0750725,Shipped,Amazon,Amazon.in,Expedited,1,735,BHAVNAGAR,Gujarat,364006,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-0653704-8038731,Shipped,Amazon,Amazon.in,Expedited,1,735,UTTARPARA KOTRUNG,WEST BENGAL,712258,FALSE,09 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-1934884-8383518,Shipped,Amazon,Amazon.in,Expedited,1,735,WARANGAL,TELANGANA,506003,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-0205653-1494714,Shipped,Amazon,Amazon.in,Expedited,1,735,BERHAMPUR,ODISHA,760001,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-3300584-9271501,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600044,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-3612301-5684304,Shipped,Amazon,Amazon.in,Expedited,1,735,LUCKNOW,UTTAR PRADESH,226011,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-2949209-5234714,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600077,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-6825966-0556303,Shipped,Amazon,Amazon.in,Expedited,1,735,PURI,ODISHA,752001,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-5235542-6438707,Shipped,Amazon,Amazon.in,Expedited,1,735,VIJAYAWADA,ANDHRA PRADESH,520008,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-0586945-8297152,Shipped,Amazon,Amazon.in,Expedited,1,735,KOZHIKODE,KERALA,673104,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-1911858-7605106,Shipped,Amazon,Amazon.in,Expedited,1,735,MUSSOORIE,UTTARAKHAND,248179,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-2446720-3544343,Shipped,Amazon,Amazon.in,Expedited,1,735,RAJKOT,Gujarat,360005,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-0808119-6383540,Shipped,Amazon,Amazon.in,Expedited,1,735,LUCKNOW,UTTAR PRADESH,226003,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-9156253-7652327,Shipped,Amazon,Amazon.in,Expedited,1,735,ETAWAH,UTTAR PRADESH,206130,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-2399664-5077118,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,603103,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-4585192-7785153,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600017,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-2068664-0310737,Shipped,Amazon,Amazon.in,Expedited,1,735,KOZHIKODE,KERALA,673004,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-6813591-1358751,Shipped,Amazon,Amazon.in,Expedited,1,735,UPPER TADONG,SIKKIM,737135,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-6813591-1358751,Shipped,Amazon,Amazon.in,Expedited,1,735,UPPER TADONG,SIKKIM,737135,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-9717957-2285126,Shipped,Amazon,Amazon.in,Expedited,1,735,KOTTAYAM,KERALA,686518,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-8794862-9465902,Shipped,Amazon,Amazon.in,Expedited,1,735,SURAT,Gujarat,395009,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-2292038-5666746,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600040,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-0987223-4848317,Shipped,Amazon,Amazon.in,Expedited,1,735,Kakkanad,KERALA,682030,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-7445693-7112368,Shipped,Amazon,Amazon.in,Expedited,1,735,CHHATARPUR,MADHYA PRADESH,471001,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-6629964-4236321,Shipped,Amazon,Amazon.in,Expedited,1,735,NTPC Barh Township,BIHAR,803215,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-3672144-8893109,Shipped,Amazon,Amazon.in,Expedited,1,735,KOCHI,KERALA,683517,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-4267031-3539555,Shipped,Amazon,Amazon.in,Expedited,1,735,THIRUMANGALAM,TAMIL NADU,625706,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-3768808-4609128,Shipped,Amazon,Amazon.in,Expedited,1,735,NEW DELHI,DELHI,110092,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-6298508-7243532,Shipped,Amazon,Amazon.in,Expedited,1,735,NEW DELHI,DELHI,110027,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-8952277-2140319,Shipped,Amazon,Amazon.in,Expedited,1,735,CHITTOOR,ANDHRA PRADESH,517001,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-9367444-7654734,Shipped,Amazon,Amazon.in,Expedited,1,735,BIJNOR,UTTAR PRADESH,246701,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-5668564-3873956,Shipped,Amazon,Amazon.in,Expedited,1,735,BEAWAR,RAJASTHAN,305901,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-2529352-7976353,Shipped,Amazon,Amazon.in,Expedited,1,735,GOLUGONDA,ANDHRA PRADESH,531084,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-4353826-7985156,Shipped,Amazon,Amazon.in,Expedited,1,735,LUCKNOW,UTTAR PRADESH,226023,FALSE,08 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-0215799-3333950,Shipped,Amazon,Amazon.in,Expedited,1,735,DEHRADUN,UTTARAKHAND,248001,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-9514358-9416308,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600078,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-6432779-1523526,Shipped,Amazon,Amazon.in,Expedited,1,735,MANANTHAVADY,KERALA,670645,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-7500486-8998755,Shipped,Amazon,Amazon.in,Expedited,1,735,RAMGARH,JHARKHAND,825314,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-3065825-0898750,Shipped,Amazon,Amazon.in,Expedited,1,735,Nellore,ANDHRA PRADESH,524002,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-8990810-4340304,Shipped,Amazon,Amazon.in,Expedited,1,735,BHOPAL,MADHYA PRADESH,462011,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-0293509-3792309,Shipped,Amazon,Amazon.in,Expedited,1,735,GUNDLUPET,KARNATAKA,571111,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-0196617-6391501,Shipped,Amazon,Amazon.in,Expedited,1,735,KUPPAM,ANDHRA PRADESH,517425,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-1041206-6684311,Shipped,Amazon,Amazon.in,Expedited,1,735,SILIGURI,WEST BENGAL,734012,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-4453842-1049924,Shipped,Amazon,Amazon.in,Expedited,1,735,FIROZABAD,UTTAR PRADESH,283203,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-1706604-6671536,Shipped,Amazon,Amazon.in,Expedited,1,735,KAVALI,ANDHRA PRADESH,524201,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-9700392-4889917,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600130,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-1606064-8457128,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600057,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-1016137-8009106,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600076,FALSE,07 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-3734296-4105952,Shipped,Amazon,Amazon.in,Expedited,1,735,PATNA,BIHAR,800023,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-3608430-8592340,Shipped,Amazon,Amazon.in,Expedited,1,735,NOIDA,UTTAR PRADESH,201301,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-0058835-8582701,Shipped,Amazon,Amazon.in,Expedited,1,735,Ahmedabad,Gujarat,380001,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-5637133-1757133,Shipped,Amazon,Amazon.in,Expedited,1,735,BARASAT,WEST BENGAL,700126,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-9453853-0581910,Shipped,Amazon,Amazon.in,Expedited,1,735,SHIVAMOGGA,KARNATAKA,577201,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-1899344-3977125,Shipped,Amazon,Amazon.in,Expedited,1,735,MADURAI,TAMIL NADU,625012,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-0415865-4053104,Shipped,Amazon,Amazon.in,Expedited,1,735,MYSORE,KARNATAKA,570009,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-8009826-8781131,Shipped,Amazon,Amazon.in,Expedited,1,735,Hailakandi,ASSAM,788151,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-0590199-3528344,Shipped,Amazon,Amazon.in,Expedited,1,735,GHAZIABAD,UTTAR PRADESH,201005,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-0689218-5253138,Shipped,Amazon,Amazon.in,Expedited,1,735,SAMBALPUR,ODISHA,768001,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-0275824-1655546,Shipped,Amazon,Amazon.in,Expedited,1,735,ERODE,TAMIL NADU,638004,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-9369512-3777937,Shipped,Amazon,Amazon.in,Expedited,1,735,DEHRADUN,UTTARAKHAND,248001,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-4857170-7465931,Shipped,Amazon,Amazon.in,Expedited,1,735,CHHINDWARA,MADHYA PRADESH,480001,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-4599652-2385966,Shipped,Amazon,Amazon.in,Expedited,1,735,VAPI,Gujarat,396191,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-4106030-3932351,Shipped,Amazon,Amazon.in,Expedited,1,735,LUCKNOW,UTTAR PRADESH,226025,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-7722316-8448349,Shipped,Amazon,Amazon.in,Expedited,1,735,KANCHIPURAM,TAMIL NADU,631552,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-0560514-9945905,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600004,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-2542226-6413927,Shipped,Amazon,Amazon.in,Expedited,1,735,RANGPO,SIKKIM,737136,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-2651296-2574700,Shipped,Amazon,Amazon.in,Expedited,1,735,KAKINADA,ANDHRA PRADESH,533003,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-6444421-1858735,Shipped,Amazon,Amazon.in,Expedited,1,735,MYSURU,KARNATAKA,570009,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-7048510-8798717,Shipped,Amazon,Amazon.in,Expedited,1,735,BHUBANESWAR,ODISHA,751012,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-3836831-1622746,Shipped,Amazon,Amazon.in,Expedited,1,735,IMPHAL,MANIPUR,795001,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-3712790-8349926,Shipped,Amazon,Amazon.in,Expedited,1,735,CHALAKUDY,KERALA,680722,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
403-3350164-0842718,Shipped,Amazon,Amazon.in,Expedited,1,735,AMBUR,TAMIL NADU,635802,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-7672111-0597912,Shipped,Amazon,Amazon.in,Expedited,1,735,BILASPUR,CHHATTISGARH,495004,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-5346506-5460340,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600093,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-8970491-4605941,Shipped,Amazon,Amazon.in,Expedited,1,735,BHOPAL,MADHYA PRADESH,462039,FALSE,06 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-3864650-4898741,Shipped,Amazon,Amazon.in,Expedited,1,735,NEW DELHI,DELHI,110075,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-5074381-4585934,Shipped,Amazon,Amazon.in,Expedited,1,735,THIRUVANANTHAPURAM,KERALA,695001,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-6152834-1320301,Shipped,Amazon,Amazon.in,Expedited,1,735,JHANSI,UTTAR PRADESH,284003,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-4259229-4128358,Shipped,Amazon,Amazon.in,Expedited,1,735,BARIPADA,ODISHA,757001,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-1457441-0471506,Shipped,Amazon,Amazon.in,Expedited,1,735,Ernakulam (DT),KERALA,682307,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-5963651-4774766,Shipped,Amazon,Amazon.in,Expedited,1,735,OTTAPPALAM,KERALA,679516,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
404-5205468-7088320,Shipped,Amazon,Amazon.in,Expedited,1,735,KADIRUR,KERALA,670641,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-9787264-3562753,Shipped,Amazon,Amazon.in,Expedited,1,735,Moodubelle,KARNATAKA,576120,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-4685109-3669920,Shipped,Amazon,Amazon.in,Expedited,1,735,Thripunithura,KERALA,682306,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-9654587-2873118,Shipped,Amazon,Amazon.in,Expedited,1,735,NEW DELHI,DELHI,110044,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
402-2307146-0548309,Shipped,Amazon,Amazon.in,Expedited,1,735,BHOPAL,MADHYA PRADESH,462016,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
407-6540091-4677115,Shipped,Amazon,Amazon.in,Expedited,1,735,terdal,KARNATAKA,587315,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
406-5830140-2830727,Shipped,Amazon,Amazon.in,Expedited,1,735,MULLANPUR GARIB DASS,PUNJAB,140901,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-2869792-6098761,Shipped,Amazon,Amazon.in,Expedited,1,735,FARIDABAD,HARYANA,121001,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-1698229-5772363,Shipped,Amazon,Amazon.in,Expedited,1,735,KOCHI,KERALA,682030,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
408-5944996-3045163,Shipped,Amazon,Amazon.in,Expedited,1,735,N.paravoor,KERALA,683594,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
171-4086599-8766767,Shipped,Amazon,Amazon.in,Expedited,1,735,PORVORIM,Goa,403501,FALSE,05 June 2022,June,2022,Jun 2022,24,9837,No Surge,Western Dress
405-0995448-1966767,Shipped,Amazon,Amazon.in,Expedited,1,735,NEW DELHI,DELHI,110059,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
405-7581147-0054718,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600073,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
406-0549829-4565944,Shipped,Amazon,Amazon.in,Expedited,1,735,LUCKNOW,UTTAR PRADESH,226029,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
404-1917564-4886718,Shipped,Amazon,Amazon.in,Expedited,1,735,BHUBANESWAR,ODISHA,751012,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
404-6711637-1539506,Shipped,Amazon,Amazon.in,Expedited,1,735,VARKALA,KERALA,695141,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
406-9986329-3497149,Shipped,Amazon,Amazon.in,Expedited,1,735,MANGALURU,KARNATAKA,575002,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
404-4039512-7374707,Shipped,Amazon,Amazon.in,Expedited,1,735,CHENNAI,TAMIL NADU,600073,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
406-1360692-2697914,Shipped,Amazon,Amazon.in,Expedited,1,735,NEW DELHI,DELHI,110018,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
402-7267597-7947556,Shipped,Amazon,Amazon.in,Expedited,1,735,bangalore,KARNATAKA,560048,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
404-7095268-5297927,Shipped,Amazon,Amazon.in,Expedited,1,735,BHUBANESWAR,ODISHA,751017,FALSE,25 June 2022,June,2022,Jun 2022,26,7649,No Surge,Western Dress
